Study,Experiment,Modal_flavor,Item_nr,Item_status,Block,Quantifier_type,Sentence_type,Condition,Character,Sentence,Box_schema,Content_Box1,Content_Box2,Content_Box3,Color_Ball_A,Color_Ball_B,Color_Ball_C,Color_Ball_D,Answer_option1,Answer_option2,model,chosen_response,prob_good,prob_bad
Martyetal_2023,Exp_2,Deontic,48,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a yellow ball.,C-CD-C,a green ball and a blue ball,a green ball,a green ball,yellow,grey,green,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.7025301757297813,0.2974698242702186
Martyetal_2023,Exp_2,Deontic,49,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a grey ball,a green ball and a grey ball,green,grey,yellow,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.6150500072809456,0.3849499927190544
Martyetal_2023,Exp_2,Deontic,50,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a yellow ball.,A-AC-AD,a grey ball and a blue ball,a grey ball,a grey ball and a green ball,grey,yellow,green,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.38466533252944674,0.6153346674705533
Martyetal_2023,Exp_2,Deontic,51,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a yellow ball.,A-AB-A,a grey ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.8226571558005606,0.17734284419943933
Martyetal_2023,Exp_2,Deontic,52,Test,Block_A,Nominal,Control_1,Bad,Mia,Every box contains a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a grey ball,grey,blue,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.12161990596005942,0.8783800940399407
Martyetal_2023,Exp_2,Deontic,53,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.7432221181457852,0.2567778818542148
Martyetal_2023,Exp_2,Deontic,54,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.41639328031767997,0.5836067196823199
Martyetal_2023,Exp_2,Deontic,55,Test,Block_A,Nominal,Control_4,Good,Sam,No box contains a grey ball or a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,grey,yellow,blue,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.6151573108835172,0.38484268911648284
Martyetal_2023,Exp_2,Deontic,56,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AC,a yellow ball and a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,green,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.3241618245052924,0.6758381754947076
Martyetal_2023,Exp_2,Deontic,65,Test,Block_B,Modal,Control_2,Bad,Sam,Sam must pick a box with a green ball and a grey ball.,AB-CD-C,a blue ball,a blue ball and a yellow ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.11735418043966686,0.8826458195603332
Martyetal_2023,Exp_2,Deontic,66,Test,Block_B,Modal,Control_1,Bad,Mia,Mia must pick a box with a grey ball.,A-CD-C,a green ball,a green ball and a yellow ball,a grey ball,grey,blue,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.20230399367328586,0.7976960063267142
Martyetal_2023,Exp_2,Deontic,67,Test,Block_B,Modal,Control_1,Bad,Sam,Sam must pick a box with a grey ball.,A-CD-C,a green ball and a yellow ball,a grey ball,a green ball,grey,blue,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.16134105473628052,0.8386589452637194
Martyetal_2023,Exp_2,Deontic,68,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a grey ball or a yellow ball.,A-CD-C,a blue ball,a grey ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,Mixtral-8x7B-v0.1,bad,0.2909808662149068,0.7090191337850933
Martyetal_2023,Exp_2,Deontic,69,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.5350984286266115,0.46490157137338844
Martyetal_2023,Exp_2,Deontic,70,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a blue ball and a grey ball.,AB-AB-AB,a blue ball and a grey ball,a blue ball and a grey ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.8706158457780898,0.12938415422191019
Martyetal_2023,Exp_2,Deontic,71,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a blue ball.,A-AB-B,a blue ball,a green ball and a blue ball,a green ball,green,blue,yellow,grey,Bad,Good,Mixtral-8x7B-v0.1,good,0.5813030906443133,0.4186969093556867
Martyetal_2023,Exp_2,Deontic,72,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a yellow ball.,A-AB-B,a green ball,a green ball and a yellow ball,a yellow ball,green,yellow,blue,grey,Bad,Good,Mixtral-8x7B-v0.1,good,0.6188021284134776,0.38119787158652235
Martyetal_2023,Exp_2,Deontic,73,Test,Block_B,Modal,Control_1,Good,Mia,Mia must pick a box with a yellow ball.,A-A-A,a yellow ball,a yellow ball,a yellow ball,yellow,grey,green,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.6287734573242746,0.3712265426757254
Martyetal_2023,Exp_2,Deontic,74,Test,Block_B,Modal,Control_3,Bad,Sam,Sam cannot pick a box with a yellow ball.,A-CD-A,a yellow ball,a blue ball and a grey ball,a yellow ball,yellow,green,blue,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.3915130276160283,0.6084869723839716
Martyetal_2023,Exp_2,Deontic,75,Test,Block_B,Modal,Control_4,Bad,Sam,Sam cannot pick a box with a yellow ball or a blue ball.,A-CD-A,a yellow ball,a yellow ball,a grey ball and a green ball,yellow,blue,grey,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.6513757635272412,0.34862423647275875
Martyetal_2023,Exp_2,Deontic,76,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a green ball.,A-CD-A,a grey ball,a grey ball,a yellow ball and a blue ball,grey,green,yellow,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.5660026199506792,0.43399738004932076
Martyetal_2023,Exp_2,Deontic,77,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-B,a yellow ball,a green ball and a yellow ball,a green ball,green,yellow,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.6688802669716107,0.3311197330283893
Martyetal_2023,Exp_2,Deontic,78,Test,Block_B,Modal,Control_1,Good,Sam,Sam must pick a box with a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.8793325025790474,0.12066749742095272
Martyetal_2023,Exp_2,Deontic,79,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a grey ball and a green ball.,AB-AB-AB,a grey ball and a green ball,a grey ball and a green ball,a grey ball and a green ball,grey,green,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.7801620107461104,0.21983798925388967
Martyetal_2023,Exp_2,Deontic,80,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a yellow ball,a blue ball,blue,green,yellow,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.2598256436924554,0.7401743563075447
Martyetal_2023,Exp_2,Deontic,81,Test,Block_B,Modal,Test,Target_2,Sam,Sam must pick a box with a blue ball or a yellow ball.,A-AC-AC,a blue ball,a blue ball and a green ball,a blue ball and a green ball,blue,yellow,green,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.3980394198763181,0.601960580123682
Martyetal_2023,Exp_2,Deontic,82,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a blue ball or a green ball.,A-CD-C,a blue ball,a yellow ball and a grey ball,a yellow ball,blue,green,yellow,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4999895095825211,0.5000104904174789
Martyetal_2023,Exp_2,Deontic,83,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a grey ball.,A-AC-AD,a green ball,a green ball and a yellow ball,a green ball and a blue ball,green,grey,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.34036307707564156,0.6596369229243585
Martyetal_2023,Exp_2,Deontic,84,Test,Block_B,Modal,Test,Target_1,Mia,Mia must pick a box with a green ball or a yellow ball.,A-AB-A,a green ball,a green ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,Mixtral-8x7B-v0.1,bad,0.33016781384623956,0.6698321861537604
Martyetal_2023,Exp_2,Deontic,85,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a yellow ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,yellow,grey,blue,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.8499644241264934,0.15003557587350658
Martyetal_2023,Exp_2,Deontic,86,Test,Block_B,Modal,Test,Good,Mia,Mia must pick a box with a yellow ball or a grey ball.,A-AB-B,a grey ball,a yellow ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4204225223115168,0.5795774776884832
Martyetal_2023,Exp_2,Deontic,87,Test,Block_B,Modal,Test,Good,Sam,Sam must pick a box with a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.5056836243025553,0.4943163756974447
Martyetal_2023,Exp_2,Deontic,88,Test,Block_B,Modal,Control_4,Bad,Mia,Mia cannot pick a box with a grey ball or a yellow ball.,A-CD-A,a blue ball and a green ball,a grey ball,a grey ball,grey,yellow,blue,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.7383817273808406,0.26161827261915943
Martyetal_2023,Exp_2,Deontic,89,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a blue ball.,C-CD-C,a grey ball,a grey ball and a green ball,a grey ball,blue,yellow,grey,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.6261191052946741,0.373880894705326
Martyetal_2023,Exp_2,Deontic,90,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a blue ball or a yellow ball.,A-AC-AC,a blue ball and a grey ball,a blue ball,a blue ball and a grey ball,blue,yellow,grey,green,Bad,Good,Mixtral-8x7B-v0.1,bad,0.3060658971661386,0.6939341028338614
Martyetal_2023,Exp_2,Deontic,91,Test,Block_B,Modal,Test,Target_1,Mia,Mia must pick a box with a yellow ball or a blue ball.,A-AB-AB,a yellow ball and a blue ball,a yellow ball and a blue ball,a yellow ball,yellow,blue,green,grey,Bad,Good,Mixtral-8x7B-v0.1,good,0.8128207218505612,0.18717927814943877
Martyetal_2023,Exp_2,Deontic,92,Test,Block_B,Modal,Control_1,Good,Mia,Mia must pick a box with a green ball.,A-A-A,a green ball,a green ball,a green ball,green,yellow,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.9542762447443863,0.04572375525561358
Martyetal_2023,Exp_2,Deontic,93,Test,Block_B,Modal,Control_2,Good,Sam,Sam must pick a box with a yellow ball and a grey ball.,AB-AB-AB,a yellow ball and a grey ball,a yellow ball and a grey ball,a yellow ball and a grey ball,yellow,grey,blue,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.8856314662716159,0.11436853372838407
Martyetal_2023,Exp_2,Deontic,94,Test,Block_B,Modal,Control_2,Bad,Sam,Sam must pick a box with a blue ball and a yellow ball.,AB-CD-C,a blue ball and a yellow ball,a grey ball,a grey ball and a green ball,blue,yellow,grey,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.5506073655352404,0.44939263446475963
Martyetal_2023,Exp_2,Deontic,95,Test,Block_B,Modal,Control_2,Bad,Mia,Mia must pick a box with a grey ball and a green ball.,AB-CD-C,a blue ball and a yellow ball,a grey ball and a green ball,a blue ball,grey,green,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.2942149721629888,0.7057850278370112
Martyetal_2023,Exp_2,Deontic,96,Test,Block_B,Modal,Test,Bad,Mia,Mia must pick a box with a yellow ball or a grey ball.,A-CD-C,a yellow ball,a green ball,a green ball and a blue ball,yellow,grey,green,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4399302240221626,0.5600697759778374
Martyetal_2023,Exp_2,Deontic,97,Test,Block_B,Modal,Control_1,Bad,Sam,Sam must pick a box with a grey ball.,A-CD-C,a yellow ball,a yellow and a green ball,a grey ball,grey,blue,yellow,green,Bad,Good,Mixtral-8x7B-v0.1,bad,0.11436853372838406,0.8856314662716159
Martyetal_2023,Exp_2,Deontic,98,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a grey ball or a blue ball.,A-AB-A,a grey ball and a blue ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.6573072514325488,0.3426927485674512
Martyetal_2023,Exp_2,Deontic,99,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a blue ball or a green ball.,A-CD-C,a blue ball,a grey ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.40730807507094724,0.5926919249290526
Martyetal_2023,Exp_2,Deontic,100,Test,Block_B,Modal,Control_3,Bad,Sam,Sam cannot pick a box with a green ball.,A-CD-A,a green ball,a green ball,a grey ball and a blue ball,green,yellow,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4279890507928859,0.57201094920711415
Martyetal_2023,Exp_2,Deontic,101,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a grey ball or a yellow ball.,A-AB-AB,a grey ball and a yellow ball,a grey ball,a grey ball and a yellow ball,grey,yellow,green,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.7485087672438001,0.25149123275619994
Martyetal_2023,Exp_2,Deontic,102,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a blue ball.,A-AC-A,a green ball,a green ball,a green ball and a grey ball,green,blue,grey,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.6284366085901033,0.37156339140989675
Martyetal_2023,Exp_2,Deontic,103,Test,Block_B,Modal,Test,Bad,Sam,Sam must pick a box with a green ball or a grey ball.,A-CD-C,a blue ball and a yellow ball,a green ball,a blue ball,green,grey,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.31401714859577645,0.6859828514042235
Martyetal_2023,Exp_2,Deontic,104,Test,Block_B,Modal,Control_4,Good,Mia,Mia cannot pick a box with a grey ball or a blue ball.,C-CD-C,a green ball,a green ball,a green ball and a yellow ball,grey,blue,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.8947851341331341,0.10521486586686594
Martyetal_2023,Exp_2,Deontic,105,Test,Block_B,Modal,Control_4,Good,Sam,Sam cannot pick a box with a yellow ball or a grey ball.,C-CD-C,a blue ball and a green ball,a blue ball,a blue ball,yellow,grey,blue,green,Bad,Good,Mixtral-8x7B-v0.1,good,0.7378421817922568,0.2621578182077432
Martyetal_2023,Exp_2,Deontic,106,Test,Block_B,Modal,Test,Target_2,Mia,Mia must pick a box with a green ball or a grey ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,grey,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.36161118360587635,0.6383888163941236
Martyetal_2023,Exp_2,Deontic,107,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4609983846244009,0.5390016153755992
Martyetal_2023,Exp_2,Deontic,108,Test,Block_B,Modal,Control_3,Good,Sam,Sam cannot pick a box with a blue ball.,C-CD-C,a green ball,a green ball and a yellow ball,a green ball,blue,grey,green,yellow,Bad,Good,Mixtral-8x7B-v0.1,good,0.671127966248527,0.328872033751473
Martyetal_2023,Exp_2,Deontic,109,Test,Block_B,Modal,Test,Target_2,Sam,Sam must pick a box with a green ball or a yellow ball.,A-AC-AD,a green ball and a grey ball,a green ball and a blue ball,a green ball,green,yellow,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.31072666715557207,0.689273332844428
Martyetal_2023,Exp_2,Deontic,110,Test,Block_B,Modal,Control_4,Good,Sam,Sam cannot pick a box with a green ball or a grey ball.,C-CD-C,a yellow ball and a blue ball,a yellow ball,a yellow ball,green,grey,yellow,blue,Bad,Good,Mixtral-8x7B-v0.1,good,0.705766356704344,0.2942336432956561
Martyetal_2023,Exp_2,Deontic,111,Test,Block_B,Modal,Test,Target_1,Sam,Sam must pick a box with a yellow ball or a green ball.,A-AB-AB,a yellow and a green ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,Mixtral-8x7B-v0.1,bad,0.4532416118808022,0.5467583881191979
Martyetal_2023,Exp_2,Deontic,112,Test,Block_B,Modal,Control_3,Bad,Mia,Mia cannot pick a box with a grey ball.,A-CD-A,a grey ball,a blue ball and a yellow ball,a grey ball,grey,green,blue,yellow,Bad,Good,Mixtral-8x7B-v0.1,bad,0.30072903963969844,0.6992709603603017
Martyetal_2023,Exp_2,Deontic,9,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a yellow ball or a green ball.,A-CD-C,a grey ball and a blue ball,a grey ball,a yellow ball,yellow,green,grey,blue,Bad,Good,phi-2,good,0.6113819591324416,0.3886180408675583
Martyetal_2023,Exp_2,Deontic,10,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a green ball or a grey ball.,A-CD-A,a green ball,a yellow ball and a blue ball,a green ball,green,grey,yellow,blue,Bad,Good,phi-2,good,0.6442251064863697,0.35577489351363034
Martyetal_2023,Exp_2,Deontic,11,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a yellow ball or a grey ball.,A-AB-B,a yellow ball,a yellow ball and a grey ball,a grey ball,yellow,grey,green,blue,Bad,Good,phi-2,good,0.6297746074044134,0.37022539259558657
Martyetal_2023,Exp_2,Deontic,12,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a green ball or a grey ball.,A-AB-B,a green ball,a green ball and a grey ball,a grey ball,green,grey,yellow,blue,Bad,Good,phi-2,good,0.585101139733739,0.414898860266261
Martyetal_2023,Exp_2,Deontic,13,Test,Block_A,Nominal,Test,Target_2,Sam,Every box contains a grey ball or a green ball.,A-AC-AC,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball,grey,green,yellow,blue,Bad,Good,phi-2,good,0.5888891451980403,0.41111085480195975
Martyetal_2023,Exp_2,Deontic,14,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a green ball or a blue ball.,A-CD-C,a grey ball,a grey ball and a yellow ball,a green ball,green,blue,grey,yellow,Bad,Good,phi-2,good,0.5660185351961015,0.43398146480389854
Martyetal_2023,Exp_2,Deontic,15,Test,Block_A,Nominal,Control_2,Good,Mia,Every box contains a grey ball and a yellow ball.,AB-AB-AB,a grey ball and a yellow ball,a grey ball and a yellow ball,a grey ball and a yellow ball,grey,yellow,blue,green,Bad,Good,phi-2,good,0.5273165233795671,0.4726834766204328
Martyetal_2023,Exp_2,Deontic,16,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,phi-2,good,0.5926665855647395,0.40733341443526055
Martyetal_2023,Exp_2,Deontic,17,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a grey ball and a green ball.,AB-CD-C,a grey ball and a green ball,a blue ball,a blue ball and a yellow ball,grey,green,blue,yellow,Bad,Good,phi-2,good,0.658417500561683,0.34158249943831703
Martyetal_2023,Exp_2,Deontic,18,Test,Block_A,Nominal,Control_3,Bad,Mia,No box contains a grey ball.,A-CD-A,a yellow ball and a blue ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,phi-2,good,0.5851011686727232,0.4148988313272769
Martyetal_2023,Exp_2,Deontic,19,Test,Block_A,Nominal,Control_1,Good,Sam,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,blue,yellow,Bad,Good,phi-2,good,0.6584175072643415,0.3415824927356586
Martyetal_2023,Exp_2,Deontic,20,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,yellow,grey,Bad,Good,phi-2,good,0.5621765008857982,0.43782349911420193
Martyetal_2023,Exp_2,Deontic,21,Test,Block_A,Nominal,Control_4,Bad,Mia,No box contains a blue ball or a green ball.,A-CD-A,a blue ball,a blue ball,a grey ball and a yellow ball,blue,green,grey,yellow,Bad,Good,phi-2,good,0.5774953651858117,0.42250463481418826
Martyetal_2023,Exp_2,Deontic,22,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-AD,a yellow ball,a yellow ball and a grey ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,phi-2,good,0.6370307944803832,0.3629692055196168
Martyetal_2023,Exp_2,Deontic,23,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a green ball or a blue ball.,A-CD-C,a green ball,a grey ball and a yellow ball,a grey ball,green,blue,grey,yellow,Bad,Good,phi-2,good,0.6406358411176238,0.3593641588823761
Martyetal_2023,Exp_2,Deontic,24,Test,Block_A,Nominal,Test,Good,Sam,Every box contains a green ball or a grey ball.,A-AB-B,a grey ball,a green ball,a green ball and a grey ball,green,grey,blue,yellow,Bad,Good,phi-2,good,0.6513548782017746,0.3486451217982255
Martyetal_2023,Exp_2,Deontic,25,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a blue ball.,A-CD-C,a blue ball,a yellow ball,a yellow ball and a grey ball,blue,green,yellow,grey,Bad,Good,phi-2,good,0.712232184238947,0.2877678157610531
Martyetal_2023,Exp_2,Deontic,26,Test,Block_A,Nominal,Control_2,Good,Sam,Every box contains a green ball and a blue ball.,AB-AB-AB,a green ball and a blue ball,a green ball and a blue ball,a green ball and a blue ball,green,blue,grey,yellow,Bad,Good,phi-2,good,0.6513548646660542,0.34864513533394575
Martyetal_2023,Exp_2,Deontic,27,Test,Block_A,Nominal,Control_4,Bad,Sam,No box contains a grey ball or a blue ball.,A-CD-A,a yellow and a green ball,a grey ball,a grey ball,grey,blue,yellow,green,Bad,Good,phi-2,good,0.6334102775181399,0.36658972248186
Martyetal_2023,Exp_2,Deontic,28,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a blue ball or a grey ball.,A-AB-A,a blue ball,a blue ball,a blue ball and a grey ball,blue,grey,green,yellow,Bad,Good,phi-2,good,0.5621765008857981,0.437823499114202
Martyetal_2023,Exp_2,Deontic,29,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a green ball or a yellow ball.,A-AC-A,a green ball and a blue ball,a green ball,a green ball,green,yellow,blue,grey,Bad,Good,phi-2,good,0.665410558746814,0.33458944125318596
Martyetal_2023,Exp_2,Deontic,30,Test,Block_A,Nominal,Control_1,Bad,Sam,Every box contains a yellow ball.,A-CD-C,a grey ball,a grey ball and a blue ball,a yellow ball,yellow,green,grey,blue,Bad,Good,phi-2,good,0.6113819732941511,0.3886180267058489
Martyetal_2023,Exp_2,Deontic,31,Test,Block_A,Nominal,Test,Target_2,Mia,Every box contains a yellow ball or a green ball.,A-AC-A,a yellow ball,a yellow ball,a yellow ball and a blue ball,yellow,green,blue,grey,Bad,Good,phi-2,good,0.6261241632752915,0.37387583672470853
Martyetal_2023,Exp_2,Deontic,32,Test,Block_A,Nominal,Test,Bad,Mia,Every box contains a blue ball or a green ball.,A-CD-C,a yellow ball and a grey ball,a blue ball,a yellow ball,blue,green,yellow,grey,Bad,Good,phi-2,good,0.6825737473266735,0.31742625267332647
Martyetal_2023,Exp_2,Deontic,33,Test,Block_A,Nominal,Control_3,Bad,Sam,No box contains a grey ball.,A-CD-A,a grey ball,a green ball and a blue ball,a grey ball,grey,yellow,green,blue,Bad,Good,phi-2,good,0.5660185351961015,0.43398146480389854
Martyetal_2023,Exp_2,Deontic,34,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a green ball,a grey ball,a grey ball and a green ball,grey,green,yellow,blue,Bad,Good,phi-2,good,0.6926419831347361,0.30735801686526393
Martyetal_2023,Exp_2,Deontic,35,Test,Block_A,Nominal,Control_2,Bad,Mia,Every box contains a blue ball and a grey ball.,AB-CD-C,a yellow ball,a yellow and a green ball,a blue ball and a grey ball,blue,grey,yellow,green,Bad,Good,phi-2,good,0.6893056295505784,0.3106943704494217
Martyetal_2023,Exp_2,Deontic,36,Test,Block_A,Nominal,Control_4,Good,Mia,No box contains a blue ball or a yellow ball.,C-CD-C,a green ball,a green ball and a grey ball,a green ball,blue,yellow,green,grey,Bad,Good,phi-2,good,0.5964331319177488,0.4035668680822513
Martyetal_2023,Exp_2,Deontic,37,Test,Block_A,Nominal,Control_3,Good,Mia,No box contains a green ball.,C-CD-C,a grey ball and a yellow ball,a grey ball,a grey ball,green,blue,grey,yellow,Bad,Good,phi-2,good,0.6723317123102955,0.3276682876897044
Martyetal_2023,Exp_2,Deontic,38,Test,Block_A,Nominal,Control_1,Good,Mia,Every box contains a grey ball.,A-A-A,a grey ball,a grey ball,a grey ball,grey,green,yellow,blue,Bad,Good,phi-2,good,0.6654105454764747,0.33458945452352534
Martyetal_2023,Exp_2,Deontic,39,Test,Block_A,Nominal,Control_3,Good,Sam,No box contains a grey ball.,C-CD-C,a blue ball,a blue ball,a blue ball and a green ball,grey,yellow,blue,green,Bad,Good,phi-2,good,0.672331699179286,0.3276683008207139
Martyetal_2023,Exp_2,Deontic,40,Test,Block_A,Nominal,Control_2,Bad,Sam,Every box contains a green ball and a yellow ball.,AB-CD-C,a blue ball and a grey ball,a blue ball,a green ball and a yellow ball,green,yellow,blue,grey,Bad,Good,phi-2,good,0.5926665999540698,0.40733340004593027
Martyetal_2023,Exp_2,Deontic,41,Test,Block_A,Nominal,Test,Target_1,Mia,Every box contains a grey ball or a blue ball.,A-AB-AB,a grey ball and a blue ball,a grey ball,a grey ball and a blue ball,grey,blue,yellow,green,Bad,Good,phi-2,good,0.7431680199891789,0.256831980010821
Martyetal_2023,Exp_2,Deontic,42,Test,Block_A,Nominal,Test,Bad,Sam,Every box contains a blue ball or a grey ball.,A-CD-C,a green ball and a yellow ball,a green ball,a blue ball,blue,grey,green,yellow,Bad,Good,phi-2,good,0.668880247169804,0.33111975283019596
Martyetal_2023,Exp_2,Deontic,43,Test,Block_A,Nominal,Test,Good,Mia,Every box contains a grey ball or a green ball.,A-AB-B,a grey ball,a grey ball and a green ball,a green ball,grey,green,blue,yellow,Bad,Good,phi-2,good,0.6619228758499942,0.3380771241500058
Martyetal_2023,Exp_2,Deontic,44,Test,Block_A,Nominal,Test,Target_1,Sam,Every box contains a yellow ball or a green ball.,A-AB-A,a yellow ball,a yellow ball,a yellow and a green ball,yellow,green,grey,blue,Bad,Good,phi-2,good,0.5506073655352404,0.44939263446475963
